id,online,available,searchable
359878999,true,true,true
359879999,true,true,true
359882999,true,true,true
359885999,true,true,true
359889999,true,true,true
359908999,true,true,true
359909999,true,true,true
359910999,true,true,true
359911999,true,true,true
359912999,true,true,true
359913999,true,true,true
359914999,true,true,true
359915999,true,true,true
359920999,true,true,true
359921999,true,true,true
359923999,true,true,true
359924999,true,true,true
359926999,true,true,true
359927999,true,true,true
359929999,true,true,true
359931999,true,true,true
359934999,true,true,true
359935999,true,true,true
359937999,true,true,true
359939999,true,true,true
359976999,true,true,true
359980999,true,true,true
361705999,true,true,true
363820999,true,true,true
364055999,true,true,true
364072007,true,true,true
364532999,true,true,true
364891999,true,true,true
364970999,true,true,true
364973999,true,true,true
366689004,true,true,true
366689005,true,true,true
366689006,true,true,true
369045023,true,true,true
369045024,true,true,true
369540999,true,true,true
369541999,true,true,true
369544999,true,true,true
369552999,true,true,true
369566999,true,true,true
369592999,true,true,true
369595999,true,true,true
369596999,true,true,true
371881999,true,true,true
374169999,true,true,false
374268004,true,true,true
375182999,true,true,true
375597999,true,true,true
375936999,true,true,true
378115999,true,true,true
378863002,true,true,true
378863003,true,true,true
378863004,true,true,true
378899002,true,true,true
378899003,true,true,true
378899004,true,true,true
379078999,true,true,true
379349999,true,true,true
380679999,true,true,true
383166002,true,true,true
383166003,true,true,true
383166004,true,true,true
383166005,true,true,true
383170002,true,true,true
383170003,true,true,true
383170004,true,true,true
383170005,true,true,true
383172002,true,true,true
383172003,true,true,true
383172004,true,true,true
383174002,true,true,true
383174003,true,true,true
383174004,true,true,true
383174005,true,true,true
383176003,true,true,true
383176004,true,true,true
384321999,true,true,true
385820999,true,true,true
387055009,true,true,true
387055028,true,true,true
387055029,true,true,true
387055034,true,true,true
387146028,true,true,true
387308999,true,true,true
387347999,true,true,true
387402999,false,true,true
387403999,false,true,true
387404999,false,true,true
387405999,false,true,true
387409999,false,true,true
387425999,false,true,true
387691008,true,true,true
387691011,true,true,true
387691012,true,true,true
387691013,true,true,true
387691015,true,true,true
387691016,true,true,true
387691017,true,true,true
387692008,true,true,true
387692009,true,true,true
387692012,true,true,true
387692013,true,true,true
387692014,true,true,true
387692016,true,true,true
387693008,true,true,true
387693009,true,true,true
387693012,true,true,true
387693013,true,true,true
387693014,true,true,true
387693016,true,true,true
387693017,true,true,true
387693018,true,true,true
387694008,true,true,true
389077999,true,true,true
389153999,true,true,true
389155999,true,true,true
391558999,true,true,true
391937999,true,true,true
394556002,true,true,true
394556003,true,true,true
394556004,true,true,true
394556005,true,true,true
394556006,true,true,true
394556007,true,true,true
394556008,true,true,true
394556009,true,true,true
394556010,true,true,true
394556011,true,true,true
394556012,true,true,true
394556013,true,true,true
394556014,true,true,true
394556015,true,true,true
394556016,true,true,true
394556017,true,true,true
394556018,true,true,true
394556019,true,true,true
394560002,true,true,true
394560003,true,true,true
394560004,true,true,true
394560005,true,true,true
394560006,true,true,true
394560007,true,true,true
394560008,true,true,true
394560009,true,true,true
394560010,true,true,true
394560011,true,true,true
394560012,true,true,true
394560013,true,true,true
394578003,false,true,true
394578004,false,true,true
394578010,false,true,true
394584003,true,true,true
394584004,true,true,true
394584005,true,true,true
394591003,true,true,true
394591004,true,true,true
394591005,true,true,true
394591009,true,true,true
394591010,true,true,true
394591015,true,true,true
394591016,true,true,true
394601003,true,true,true
394601004,true,true,true
394617004,true,true,true
394617005,true,true,true
394617006,true,true,true
394617011,true,true,true
394617012,true,true,true
394617017,true,true,true
394617018,true,true,true
394621004,true,true,true
394621005,true,true,true
394621006,true,true,true
394621011,true,true,true
394621012,true,true,true
394621016,true,true,true
394621017,true,true,true
394621018,true,true,true
394624002,true,true,true
394624003,true,true,true
394624004,true,true,true
394624008,true,true,true
394624013,true,true,true
394627002,true,true,true
394627003,true,true,true
394627004,true,true,true
394627007,true,true,true
394627008,true,true,true
394627009,true,true,true
394627012,true,true,true
394627013,true,true,true
394627014,true,true,true
394630003,true,true,true
394630007,true,true,true
394630008,true,true,true
394630013,true,true,true
394639004,true,true,true
394639010,true,true,true
394639016,true,true,true
394642003,true,true,true
394642004,true,true,true
394642010,true,true,true
394642016,true,true,true
394645003,true,true,true
394645004,true,true,true
394645009,true,true,true
394645010,true,true,true
394645015,true,true,true
394645016,true,true,true
394645021,true,true,true
394645022,true,true,true
394648003,false,true,true
394648004,false,true,true
394648010,false,true,true
394648016,false,true,true
394648022,false,true,true
394648028,false,true,true
394648034,false,true,true
394651004,true,true,true
394651009,true,true,true
394651010,true,true,true
394651016,true,true,true
394670003,true,true,true
394670004,true,true,true
394670005,true,true,true
394673002,true,true,true
394673003,true,true,true
394673007,true,true,true
394673008,true,true,true
394727003,false,true,true
394727004,false,true,true
394727005,false,true,true
394727009,false,true,true
394727010,false,true,true
394756003,true,true,true
394756004,true,true,true
394759003,true,true,true
394759004,true,true,true
394759005,true,true,true
394759009,true,true,true
394759010,true,true,true
394759015,true,true,true
394759016,true,true,true
394759017,true,true,true
394768002,true,true,true
394768003,true,true,true
394768004,true,true,true
394768005,true,true,true
394768006,true,true,true
394768007,true,true,true
394768008,true,true,true
394768009,true,true,true
394768010,true,true,true
394768011,true,true,true
394768012,true,true,true
394768013,true,true,true
394770003,true,true,true
394770004,true,true,true
394770010,true,true,true
394770015,true,true,true
394770016,true,true,true
394785002,true,true,true
394785003,true,true,true
394785004,true,true,true
394785007,true,true,true
394785011,true,true,true
394789003,true,true,true
394792002,false,true,true
394792003,false,true,true
394792004,false,true,true
394792006,false,true,true
394792007,false,true,true
394792008,false,true,true
394792010,false,true,true
394792011,false,true,true
394792012,false,true,true
394795002,false,true,true
394795003,false,true,true
394795004,false,true,true
394795005,false,true,true
394795006,false,true,true
394795007,false,true,true
394795008,false,true,true
394795009,false,true,true
394795010,false,true,true
394795011,false,true,true
394795012,false,true,true
394795013,false,true,true
394815002,false,true,true
394815003,false,true,true
394815004,false,true,true
394815007,false,true,true
394815011,false,true,true
394827003,true,true,true
394827004,true,true,true
394827005,true,true,true
394827010,true,true,true
394827015,true,true,true
394827016,true,true,true
394827017,true,true,true
394830003,true,true,true
394830004,true,true,true
394830005,true,true,true
394830009,true,true,true
394830010,true,true,true
394830011,true,true,true
394830015,true,true,true
394830016,true,true,true
394830017,true,true,true
394835004,true,true,true
396420999,true,true,true
396448003,false,true,true
396448007,false,true,true
396448019,false,true,true
396502999,true,true,true
396541999,true,true,true
396702003,true,true,true
396702004,true,true,true
396702011,true,true,true
396702012,true,true,true
396702015,true,true,true
396702016,true,true,true
396703999,true,true,true
396721999,true,true,true
396727003,true,true,true
396727004,true,true,true
396727007,true,true,true
396727008,true,true,true
396727011,true,true,true
396727012,true,true,true
396765003,true,true,true
396774999,true,true,true
396776007,true,true,true
396776008,true,true,true
396776011,true,true,true
396776012,true,true,true
396776015,true,true,true
396776016,true,true,true
396777003,true,true,true
396777004,true,true,true
396778003,true,true,true
396778004,true,true,true
396778007,true,true,true
396778008,true,true,true
396778011,true,true,true
396778012,true,true,true
396780003,true,true,true
396780004,true,true,true
396796003,true,true,true
396796004,true,true,true
396796007,true,true,true
396796008,true,true,true
396796011,true,true,true
396796012,true,true,true
396796015,true,true,true
396796016,true,true,true
396799003,true,true,true
396799004,true,true,true
396799011,true,true,true
396799012,true,true,true
396801003,false,true,true
396801004,false,true,true
396801007,false,true,true
396801008,false,true,true
396868003,true,true,true
396868004,true,true,true
396971004,true,true,true
397072015,true,true,true
397072016,true,true,true
397072031,true,true,true
397072032,true,true,true
397072043,true,true,true
397072044,true,true,true
397076011,true,true,true
397076012,true,true,true
397076015,true,true,true
397076016,true,true,true
397090002,false,true,true
397090003,false,true,true
397090004,false,true,true
397090005,false,true,true
397106003,false,true,true
397106004,false,true,true
397111003,false,true,true
397111004,false,true,true
397112003,true,true,true
397112004,true,true,true
397112007,true,true,true
397112008,true,true,true
397112011,true,true,true
397112012,true,true,true
397113003,true,true,true
397113004,true,true,true
397113007,true,true,true
397113008,true,true,true
397113011,true,true,true
397113012,true,true,true
397115003,true,true,true
397115004,true,true,true
397115011,true,true,true
397115012,true,true,true
397115015,true,true,true
397115016,true,true,true
397118003,true,true,true
397118004,true,true,true
397118007,true,true,true
397118008,true,true,true
397124003,true,true,true
397124004,true,true,true
397124007,true,true,true
397124008,true,true,true
397124011,true,true,true
397124012,true,true,true
397126003,true,true,true
397126004,true,true,true
397127003,true,true,true
397127004,true,true,true
397127007,true,true,true
397127008,true,true,true
397127011,true,true,true
397127012,true,true,true
397127015,true,true,true
397127016,true,true,true
397151004,false,true,true
397151024,false,true,true
397576999,true,true,true
397959003,true,true,true
397959008,true,true,true
397967008,true,true,true
397973008,true,true,true
397973013,true,true,true
397987003,true,true,true
398075003,true,true,true
398127999,true,true,true
398196003,true,true,true
398267003,true,true,true
398267013,true,true,true
398272008,true,true,true
398272009,true,true,true
398272058,true,true,true
398272059,true,true,true
398272068,true,true,true
398272069,true,true,true
398272083,true,true,true
398272084,true,true,true
398272093,true,true,true
398272094,true,true,true
398272103,true,true,true
398272104,true,true,true
398272108,true,true,true
398272109,true,true,true
398282009,true,true,true
398282064,true,true,true
398282074,true,true,true
398282089,true,true,true
398282099,true,true,true
398285004,true,true,true
398285014,true,true,true
398285024,true,true,true
398285053,true,true,true
398285054,true,true,true
398286007,true,true,true
398286008,true,true,true
398286009,true,true,true
398318003,true,true,true
398328002,true,true,true
398328003,true,true,true
398328004,true,true,true
398334003,true,true,true
398334023,true,true,true
398334028,true,true,true
398334033,true,true,true
398334038,true,true,true
398346009,true,true,true
398346014,true,true,true
398346019,true,true,true
398346024,true,true,true
398640999,true,true,true
398716999,true,true,true
398988999,true,true,true
399591004,true,true,true
400078003,false,true,true
400078004,false,true,true
400189010,true,true,true
400189016,true,true,true
400216010,true,true,true
400217004,true,true,true
400217016,true,true,true
401566002,true,true,true
401566003,true,true,true
401566004,true,true,true
401641005,true,true,true
401641011,true,true,true
401641012,true,true,true
401641017,true,true,true
401641018,true,true,true
401676002,true,true,true
401676003,true,true,true
401676004,true,true,true
401753005,true,true,true
401753006,true,true,true
401860002,true,true,true
401860003,true,true,true
401860004,true,true,true
401860005,true,true,true
401860006,true,true,true
401860008,true,true,true
401860009,true,true,true
401860010,true,true,true
401860011,true,true,true
401860012,true,true,true
401865004,true,true,true
401865005,true,true,true
401865006,true,true,true
401865009,true,true,true
401865010,true,true,true
401865011,true,true,true
401865014,true,true,true
401865015,true,true,true
401865016,true,true,true
401873004,true,true,true
401873005,true,true,true
401873006,true,true,true
401899004,true,true,true
401899005,true,true,true
401899006,true,true,true
401899014,true,true,true
401899015,true,true,true
401899016,true,true,true
401923004,true,true,true
401923005,true,true,true
401923006,true,true,true
401923009,true,true,true
401923010,true,true,true
401923011,true,true,true
401923014,true,true,true
401923015,true,true,true
401923016,true,true,true
401953004,true,true,true
401953005,true,true,true
401953006,true,true,true
401953009,true,true,true
401953010,true,true,true
401953011,true,true,true
401953014,true,true,true
401953015,true,true,true
401953016,true,true,true
402002002,true,true,true
402002003,true,true,true
402002005,true,true,true
402002006,true,true,true
402010002,true,true,true
402010003,true,true,true
402010005,true,true,true
402010006,true,true,true
402021002,true,true,true
402021003,true,true,true
402021004,true,true,true
402021005,true,true,true
402021006,true,true,true
402021007,true,true,true
402021008,true,true,true
402021009,true,true,true
402035005,true,true,true
402036005,true,true,true
402036006,true,true,true
402036009,true,true,true
402036010,true,true,true
402036011,true,true,true
402122011,true,true,true
402145002,true,true,true
402145003,true,true,true
402145004,true,true,true
402145005,true,true,true
402145006,true,true,true
402145007,true,true,true
402150002,true,true,true
402150003,true,true,true
402150004,true,true,true
402150005,true,true,true
402150006,true,true,true
402150007,true,true,true
402150008,true,true,true
402150009,true,true,true
402150010,true,true,true
402150011,true,true,true
402150012,true,true,true
402150013,true,true,true
402159011,true,true,true
402159012,true,true,true
402159017,true,true,true
402159018,true,true,true
402159034,true,true,true
402159035,true,true,true
402159036,true,true,true
402159037,true,true,true
402166002,true,true,true
402166003,true,true,true
402166004,true,true,true
402171002,true,true,true
402171003,true,true,true
402171004,true,true,true
402216004,true,true,true
402338004,true,true,true
402338005,true,true,true
402338006,true,true,true
402338007,true,true,true
402338010,true,true,true
402338011,true,true,true
402338012,true,true,true
402338013,true,true,true
402343003,true,true,true
402343004,true,true,true
402343005,true,true,true
402343006,true,true,true
402343008,true,true,true
402343009,true,true,true
402343010,true,true,true
402343011,true,true,true
402343013,true,true,true
402343014,true,true,true
402343015,true,true,true
402343016,true,true,true
402350004,true,true,true
402350005,true,true,true
402350006,true,true,true
402350009,true,true,true
402350010,true,true,true
402350011,true,true,true
402350014,true,true,true
402350015,true,true,true
402350016,true,true,true
402350019,true,true,true
402350020,true,true,true
402350021,true,true,true
402350024,true,true,true
402350025,true,true,true
402350026,true,true,true
402353005,true,true,true
402353006,true,true,true
402423004,true,true,true
402423005,true,true,true
402423006,true,true,true
402423007,true,true,true
402528002,true,true,true
402528003,true,true,true
402528004,true,true,true
402528005,true,true,true
402528006,true,true,true
402528008,true,true,true
402528009,true,true,true
402528010,true,true,true
402528011,true,true,true
402528012,true,true,true
402628002,true,true,true
402628003,true,true,true
402628004,true,true,true
402628005,true,true,true
402628006,true,true,true
402628008,true,true,true
402628009,true,true,true
402628010,true,true,true
402628011,true,true,true
402628012,true,true,true
402638005,false,true,true
402638006,false,true,true
402638017,false,true,true
402638018,false,true,true
402648003,true,true,true
402648007,true,true,true
402738004,false,true,true
402738005,false,true,true
402738006,false,true,true
402738007,false,true,true
402738010,true,true,true
402738011,true,true,true
402738012,true,true,true
402738013,true,true,true
402738022,false,true,true
402738023,false,true,true
402738024,false,true,true
402738025,false,true,true
402755004,true,true,true
402755005,true,true,true
402755006,true,true,true
402755007,true,true,true
402755011,false,true,true
402755012,false,true,true
402755023,false,true,true
402755024,false,true,true
402766002,false,true,true
402766004,false,true,true
402766005,false,true,true
402766006,false,true,true
402766007,false,true,true
402766009,false,true,true
402766010,false,true,true
402766011,false,true,true
402766012,false,true,true
402766013,false,true,true
402766014,false,true,true
402774002,true,true,true
402774003,true,true,true
402774004,true,true,true
402774005,true,true,true
402774006,true,true,true
402774007,true,true,true
402774009,true,true,true
402774010,true,true,true
402774011,true,true,true
402774012,true,true,true
402774013,true,true,true
402774014,true,true,true
402786002,true,true,true
402786003,true,true,true
402786004,true,true,true
402786005,true,true,true
402786006,true,true,true
402786007,true,true,true
402796002,true,true,true
402796003,true,true,true
402796004,true,true,true
402796005,true,true,true
402796006,true,true,true
402796007,true,true,true
402806002,true,true,true
402806003,true,true,true
402806004,true,true,true
402806005,true,true,true
402806006,true,true,true
402806007,true,true,true
402823002,true,true,true
402823003,true,true,true
402823004,true,true,true
402823005,true,true,true
402823007,true,true,true
402823008,true,true,true
402823009,true,true,true
402823015,true,true,true
402823016,true,true,true
402823017,true,true,true
402823018,true,true,true
402823019,true,true,true
402823020,true,true,true
402823021,true,true,true
402823023,true,true,true
402823031,true,true,true
402823032,true,true,true
402823033,true,true,true
402823035,true,true,true
402823036,true,true,true
402823037,true,true,true
402823039,true,true,true
402823040,true,true,true
402823041,true,true,true
402829007,true,true,true
402829008,true,true,true
402829009,true,true,true
402829011,true,true,true
402829012,true,true,true
402829013,true,true,true
402911003,true,true,true
402911005,true,true,true
402911011,true,true,true
402911012,true,true,true
402911013,true,true,true
402925003,true,true,true
402925007,true,true,true
403020007,true,true,true
403020011,true,true,true
403025003,true,true,true
403025007,true,true,true
403025011,true,true,true
403028003,false,true,true
403028005,false,true,true
403028007,false,true,true
403028008,false,true,true
403308003,true,true,true
403308007,true,true,true
403358003,true,true,true
403359004,true,true,true
403359008,true,true,true
403359015,true,true,true
403359018,true,true,true
403359021,true,true,true
403362007,true,true,true
403362011,true,true,true
403367003,true,true,true
403367004,true,true,true
403367008,true,true,true
403367021,true,true,true
403371004,true,true,true
403371016,true,true,true
403371019,true,true,true
403371020,true,true,true
403372021,true,true,true
403473003,false,true,true
403473007,false,true,true
403474999,true,true,true
403475999,true,true,true
403482999,true,true,true
403483999,true,true,true
403484999,true,true,true
403488999,true,true,true
403491999,true,true,true
403492999,true,true,true
403493999,true,true,true
403503003,true,true,true
403503007,true,true,true
403505003,false,true,true
403505004,false,true,true
403505005,false,true,true
403505007,false,true,true
403505008,false,true,true
403505009,false,true,true
403506003,true,true,true
403506011,true,true,true
403515002,true,true,true
403515003,true,true,true
403515004,true,true,true
403515005,true,true,true
403515006,true,true,true
403515007,true,true,true
403515008,true,true,true
403515009,true,true,true
403515011,true,true,true
403515012,true,true,true
403515013,true,true,true
403523003,false,true,true
403523004,false,true,true
403523005,false,true,true
403523007,false,true,true
403523008,false,true,true
403523009,false,true,true
403596011,true,true,true
403599011,true,true,true
403605003,false,true,true
403607003,true,true,true
403607007,true,true,true
403607008,true,true,true
403607011,true,true,true
403615003,false,true,true
403615004,false,true,true
403615005,false,true,true
403615006,false,true,true
403615007,false,true,true
403615008,false,true,true
403615009,false,true,true
403681003,true,true,true
403681004,true,true,true
403681005,true,true,true
403681007,true,true,true
403681008,true,true,true
403681009,true,true,true
403681011,true,true,true
403681012,true,true,true
403681013,true,true,true
403943004,true,true,true
403947004,true,true,true
403953004,true,true,true
404497004,true,true,true
404497005,true,true,true
404497016,true,true,true
404497022,true,true,true
404497023,true,true,true
404497024,true,true,true
404497028,true,true,true
404497029,true,true,true
404497034,true,true,true
404497035,true,true,true
404497046,true,true,true
404497047,true,true,true
404497048,true,true,true
404510004,true,true,true
404510005,true,true,true
404510006,true,true,true
404510010,true,true,true
404510011,true,true,true
404510016,true,true,true
404510017,true,true,true
404532004,true,true,true
404532005,true,true,true
404532010,true,true,true
404532011,true,true,true
404540004,true,true,true
404540005,true,true,true
404540006,true,true,true
404542005,true,true,true
404552016,true,true,true
404552017,true,true,true
404555004,true,true,true
404555005,true,true,true
404555009,true,true,true
404555010,true,true,true
404555011,true,true,true
404555012,true,true,true
404555016,true,true,true
404555017,true,true,true
404555022,true,true,true
404555023,true,true,true
404555024,true,true,true
404559010,true,true,true
404559011,true,true,true
404561004,true,true,true
404561005,true,true,true
404635004,true,true,true
404635005,true,true,true
404635006,true,true,true
404635010,true,true,true
404635011,true,true,true
404635012,true,true,true
404635016,true,true,true
404635017,true,true,true
404635018,true,true,true
404635022,true,true,true
404635023,true,true,true
404648003,true,true,true
404648006,true,true,true
404648009,true,true,true
404713003,true,true,true
404713006,true,true,true
404746002,true,true,true
404746003,true,true,true
404749002,true,true,true
404751002,true,true,true
404751003,true,true,true
404756002,true,true,true
404756003,true,true,true
404758002,true,true,true
404758003,true,true,true
404759002,true,true,true
404759003,true,true,true
404760002,true,true,true
404760003,true,true,true
404761002,true,true,true
404765002,true,true,true
404767003,true,true,true
404770002,true,true,true
404773002,true,true,true
404773003,true,true,true
404774002,true,true,true
404774005,true,true,true
404777002,true,true,true
404777003,true,true,true
404786002,true,true,true
404786003,true,true,true
404792002,true,true,true
404792003,true,true,true
404795002,true,true,true
404795003,true,true,true
404811002,true,true,true
404811003,true,true,true
404864002,true,true,true
404864003,true,true,true
404864004,true,true,true
404885002,true,true,true
404885003,true,true,true
404886002,true,true,true
404886003,true,true,true
404887002,true,true,true
404887003,true,true,true
404888002,true,true,true
404888003,true,true,true
404889002,true,true,true
404890002,true,true,true
404890004,true,true,true
404891002,true,true,true
404892002,true,true,true
404892003,true,true,true
404893002,true,true,true
404893003,true,true,true
404894002,true,true,true
404894003,true,true,true
404895002,true,true,true
404895003,true,true,true
404896002,true,true,true
404896003,true,true,true
404897002,true,true,true
404897003,true,true,true
404898002,true,true,true
404898003,true,true,true
404898004,true,true,true
404901006,true,true,true
404901014,true,true,true
404901016,true,true,true
404902004,true,true,true
404902005,true,true,true
404902006,true,true,true
404902009,true,true,true
404902010,true,true,true
404902011,true,true,true
404903004,true,true,true
404903005,true,true,true
404903006,true,true,true
404903009,true,true,true
404903010,true,true,true
404903011,true,true,true
405008004,true,true,true
405008016,true,true,true
405008022,true,true,true
405008028,true,true,true
405008034,true,true,true
405009010,true,true,true
405019004,true,true,true
405019010,true,true,true
405019016,true,true,true
405022004,true,true,true
405022010,true,true,true
405022011,true,true,true
405022016,true,true,true
405023004,true,true,true
405023005,true,true,true
405023010,true,true,true
405023016,true,true,true
405037004,true,true,true
405037005,true,true,true
405037010,true,true,true
405037016,true,true,true
405037017,true,true,true
405037022,true,true,true
405039010,true,true,true
405039011,true,true,true
405039028,true,true,true
405039034,true,true,true
405231004,true,true,true
405233004,true,true,true
405235004,true,true,true
405238003,true,true,true
405238004,true,true,true
405238005,true,true,true
405238016,true,true,true
405278004,true,true,true
405305010,true,true,true
405461004,true,true,true
405599004,true,true,true
405673004,true,true,true
405673016,true,true,true
405753004,true,true,true
405763004,true,true,true
405770004,true,true,true
405771004,true,true,true
405834019,true,true,true
405834020,true,true,true
405834021,true,true,true
405849003,true,true,true
405849004,true,true,true
405849005,true,true,true
405849006,true,true,true
405849009,true,true,true
405849010,true,true,true
405849011,true,true,true
405849012,true,true,true
406160002,true,true,true
406160003,true,true,true
406160004,true,true,true
406160005,true,true,true
406160006,true,true,true
406160008,true,true,true
406160009,true,true,true
406160010,true,true,true
406160011,true,true,true
406160012,true,true,true
406182002,true,true,true
406182003,true,true,true
406182004,true,true,true
406182005,true,true,true
406182006,true,true,true
406182008,true,true,true
406182009,true,true,true
406182010,true,true,true
406182011,true,true,true
406182012,true,true,true
406211002,true,true,true
406211003,true,true,true
406211004,true,true,true
406211005,true,true,true
406211006,true,true,true
406211008,true,true,true
406211009,true,true,true
406211010,true,true,true
406211011,true,true,true
406211012,true,true,true
408680021,true,true,true
408680022,true,true,true
408680024,true,true,true
408685023,true,true,true
408685024,true,true,true
409395002,true,true,true
409450002,true,true,true
409539002,true,true,true
409638006,true,true,true
409638011,true,true,true
409646011,true,true,true
409687003,true,true,true
409688002,true,true,true
410865002,true,true,true
410865003,true,true,true
410868002,true,true,true
410868003,true,true,true
410869002,true,true,true
410869003,true,true,true
410870002,true,true,true
410870003,true,true,true
410873002,true,true,true
410873003,true,true,true
410875002,true,true,true
410875003,true,true,true
410879002,true,true,true
410879003,true,true,true
410881002,true,true,true
410881003,true,true,true
410884002,true,true,true
410884003,true,true,true
410885002,true,true,true
410885003,true,true,true
410886002,true,true,true
410886003,true,true,true
410887002,true,true,true
410887003,true,true,true
411573999,true,true,true
411653999,true,true,true
411717999,true,true,true
411719999,true,true,true
411722999,true,true,true
411726999,true,true,true
411845999,true,true,true
412193999,false,true,true
412212999,true,true,true
412377999,true,true,true
412378999,true,true,true
412379999,true,true,true
412381999,true,true,true
412434999,true,true,true
412867999,true,true,true
412948999,true,true,true
413463002,true,true,true
413463003,true,true,true
413463004,true,true,true
413463005,true,true,true
413463006,true,true,true
413463007,true,true,true
413463008,true,true,true
413463009,true,true,true
413463010,true,true,true
413463011,true,true,true
413463012,true,true,true
413463013,true,true,true
413478002,true,true,true
413478003,true,true,true
413478004,true,true,true
413478005,true,true,true
413478006,true,true,true
413478007,true,true,true
413478008,true,true,true
413478009,true,true,true
413482004,true,true,true
413590003,true,true,true
413590004,true,true,true
413590007,true,true,true
413590008,true,true,true
413591003,true,true,true
413593004,true,true,true
413598003,true,true,true
413598008,true,true,true
413598009,true,true,true
413602003,true,true,true
413602008,true,true,true
413606008,true,true,true
413634003,true,true,true
413634008,true,true,true
413643008,true,true,true
413665008,true,true,true
413903003,true,true,true
413903008,true,true,true
413945003,true,true,true
413945008,true,true,true
413972003,true,true,true
413972008,true,true,true
413974003,true,true,true
413974004,true,true,true
413974013,true,true,true
414074004,true,true,true
414090004,true,true,true
414090008,true,true,true
414090009,true,true,true
414178003,true,true,true
414182003,true,true,true
414193003,true,true,true
414222003,true,true,true
414222004,true,true,true
414222008,true,true,true
414222009,true,true,true
414224013,true,true,true
414224014,true,true,true
414228003,true,true,true
414228004,true,true,true
414228008,true,true,true
414228009,true,true,true
414476004,true,true,true
414837999,true,true,true
414838999,true,true,true
414851999,true,true,true
414852999,true,true,true
414854999,true,true,true
414855999,true,true,true
415657026,true,true,true
415771002,false,true,true
415771003,false,true,true
415771004,false,true,true
415771005,false,true,true
415771006,false,true,true
415771009,false,true,true
415771010,false,true,true
415771011,false,true,true
415771012,false,true,true
415771013,false,true,true
415771014,false,true,true
415809004,false,true,true
415809010,false,true,true
415899999,true,true,true
416107002,true,true,true
416107003,true,true,true
416107004,true,true,true
416107005,true,true,true
416107006,true,true,true
416107008,true,true,true
416107009,true,true,true
416107010,true,true,true
416107011,true,true,true
416107012,true,true,true
416111004,true,true,true
416111005,true,true,true
416111023,true,true,true
416138002,true,true,true
416138003,true,true,true
416138004,true,true,true
416138005,true,true,true
416138006,true,true,true
416138008,true,true,true
416138009,true,true,true
416138010,true,true,true
416138011,true,true,true
416138012,true,true,true
416961004,true,true,true
416961005,true,true,true
416961007,true,true,true
418592011,true,true,true
418608004,true,true,true
418608005,true,true,true
418815004,true,true,true
418815011,true,true,true
418815018,true,true,true
418815025,true,true,true
418815032,true,true,true
418817004,true,true,true
418817011,true,true,true
418817017,true,true,true
418817018,true,true,true
418817024,true,true,true
418817025,true,true,true
418821003,true,true,true
418821004,true,true,true
418821005,true,true,true
418821010,true,true,true
418821011,true,true,true
418821012,true,true,true
418821017,true,true,true
418821018,true,true,true
418821019,true,true,true
418821024,true,true,true
418821025,true,true,true
418821026,true,true,true
418847004,false,true,true
418847010,false,true,true
418847016,false,true,true
418847022,false,true,true
418847028,false,true,true
420048999,true,true,true
420051999,true,true,true
420061999,true,true,true
420064999,true,true,true
420182999,true,true,true
420229999,true,true,true
420237999,true,true,true
420437999,true,true,true
420459999,true,true,true
420474999,true,true,true
421575015,true,true,true
421656002,true,true,true
421723999,true,true,true
421731999,true,true,true
421762999,true,true,true
421763999,true,true,true
421767999,true,true,true
421930004,false,true,true
421930005,false,true,true
421930006,false,true,true
421930007,false,true,true
421931002,true,true,true
421931003,true,true,true
421931004,true,true,true
421931005,true,true,true
421931006,true,true,true
421931007,true,true,true
421931008,true,true,true
421931009,true,true,true
421931010,true,true,true
421931011,true,true,true
421940004,true,true,true
421940005,true,true,true
421940006,true,true,true
421940007,true,true,true
422008002,true,true,true
422008003,true,true,true
422008004,true,true,true
422008005,true,true,true
422008006,true,true,true
422008007,true,true,true
422008008,true,true,true
422008009,true,true,true
422008010,true,true,true
422008011,true,true,true
422940003,true,true,true
422940004,true,true,true
422940005,true,true,true
422940009,true,true,true
422940010,true,true,true
422940011,true,true,true
423054999,true,true,true
423059999,true,true,true
423069999,true,true,true
423071999,true,true,true
423095999,true,true,true
423236999,true,true,true
423252999,true,true,true
423371003,true,true,true
423371004,true,true,true
423371011,true,true,true
423371012,true,true,true
424490999,true,true,true
424748004,false,true,true
424748005,false,true,true
424760004,true,true,true
424760028,false,true,true
424760029,false,true,true
424763004,false,true,true
424763005,false,true,true
424763010,false,true,true
424763011,false,true,true
424763016,false,true,true
424763028,false,true,true
424763029,false,true,true
424774010,true,true,true
424774016,false,true,true
424774022,false,true,true
424774034,true,true,true
424774046,true,true,true
424775004,true,true,true
424775016,true,true,true
424775022,true,true,true
424775028,true,true,true
424777004,true,true,true
424777010,true,true,true
424777011,true,true,true
424777016,true,true,true
424777017,true,true,true
424777022,true,true,true
424804004,false,true,true
424804005,false,true,true
424804011,false,true,true
424804012,false,true,true
424804018,false,true,true
424804019,false,true,true
424866004,false,true,true
424866018,false,true,true
424866019,false,true,true
424866025,false,true,true
424866032,false,true,true
424944999,true,true,true
427185003,true,true,true
427185008,true,true,true
427185013,true,true,true
427190003,true,true,true
427190008,true,true,true
427190013,true,true,true
427190018,true,true,true
427193003,true,true,true
427193008,true,true,true
427193013,true,true,true
427194003,true,true,true
427194004,true,true,true
427194008,true,true,true
427194009,true,true,true
427194013,true,true,true
